ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
1197,DOGE-USDT,SHORT,STANDARD,15,0.140190,0.140470,0.134850,0.140470,SL,-0.05,-0.03,-1.00,0.0000,NY
1198,NEAR-USDT,SHORT,STANDARD,15,1.785812,1.789388,1.644000,1.789388,SL,-0.05,-0.03,-1.00,0.0000,NY
1199,APT-USDT,SHORT,STANDARD,15,1.811087,1.814713,1.728500,1.814713,SL,-0.05,-0.03,-1.00,0.0000,NY
1200,PAXG-USDT,LONG,STANDARD,15,4588.974390,4579.805610,4635.770000,4600.020000,TIME,0.02,0.01,1.20,0.0000,NY
1201,XRP-USDT,SHORT,STANDARD,15,2.189009,2.193391,2.051700,2.167300,TIME,0.13,0.07,4.95,0.0000,London
1202,ARB-USDT,SHORT,STANDARD,15,0.225674,0.226126,0.206000,0.220100,TIME,0.35,0.19,12.34,0.0000,NY
1203,PAXG-USDT,SHORT,STANDARD,15,4638.047310,4647.332690,4578.440000,4641.440000,TIME,-0.03,-0.02,0.37,0.0000,NY
1204,ETH-USDT,LONG,STANDARD,15,3279.636360,3273.083640,3401.330000,3348.520000,TIME,0.29,0.16,10.51,0.0000,London
1205,NEAR-USDT,LONG,STANDARD,15,1.744343,1.740857,1.865400,1.771200,TIME,0.21,0.11,7.71,0.0000,London
1206,PAXG-USDT,LONG,STANDARD,15,4594.710120,4585.529880,4647.400000,4618.530000,TIME,0.06,0.03,2.59,0.0000,London
1207,PAXG-USDT,SHORT,STANDARD,15,4642.752600,4652.047400,4590.120000,4616.200000,TIME,0.06,0.03,2.86,0.0000,NY
1208,BTC-USDT,LONG,STANDARD,15,95181.086000,94990.914000,97157.300000,95528.900000,TIME,0.03,0.02,1.83,0.0000,London
1209,ETH-USDT,LONG,STANDARD,15,3276.273000,3269.727000,3383.460000,3306.860000,TIME,0.12,0.06,4.67,0.0000,London
1210,SOL-USDT,LONG,STANDARD,15,141.070930,140.789070,145.937000,143.369000,TIME,0.22,0.12,8.15,0.0000,London
1211,XRP-USDT,LONG,STANDARD,15,2.054352,2.050248,2.131400,2.050248,SL,-0.05,-0.03,-1.00,0.0000,London
1212,DOGE-USDT,LONG,STANDARD,15,0.138538,0.138262,0.145030,0.138262,SL,-0.05,-0.03,-1.00,0.0000,London
1213,ADA-USDT,LONG,STANDARD,15,0.388578,0.387802,0.410410,0.387802,SL,-0.05,-0.03,-1.00,0.0000,London
1214,AVAX-USDT,LONG,STANDARD,15,13.632619,13.605381,14.462000,13.766000,TIME,0.13,0.07,4.90,0.0000,London
1215,LINK-USDT,LONG,STANDARD,15,13.563550,13.536450,14.205000,13.748000,TIME,0.18,0.10,6.81,0.0000,London
1216,DOT-USDT,LONG,STANDARD,15,2.096094,2.091906,2.237000,2.118000,TIME,0.14,0.07,5.23,0.0000,London
1217,ARB-USDT,LONG,STANDARD,15,0.205105,0.204695,0.218400,0.209500,TIME,0.30,0.16,10.72,0.0000,London
1218,OP-USDT,LONG,STANDARD,15,0.335936,0.335264,0.364800,0.335264,SL,-0.05,-0.03,-1.00,0.0000,London
1219,SUI-USDT,LONG,STANDARD,15,1.757556,1.754044,1.853100,1.780500,TIME,0.17,0.09,6.53,0.0000,London
1220,PAXG-USDT,SHORT,STANDARD,15,4625.709660,4634.970340,4589.110000,4624.830000,TIME,-0.02,-0.01,0.09,0.0000,London
1221,BTC-USDT,LONG,STANDARD,15,95181.086000,94990.914000,97100.000000,94990.914000,SL,-0.05,-0.03,-1.00,0.0000,NY
1222,XRP-USDT,LONG,STANDARD,15,2.054352,2.050248,2.131400,2.050248,SL,-0.05,-0.03,-1.00,0.0000,NY
1223,ADA-USDT,LONG,STANDARD,15,0.388578,0.387802,0.410410,0.387802,SL,-0.05,-0.03,-1.00,0.0000,NY
1224,PAXG-USDT,LONG,STANDARD,15,4593.699110,4584.520890,4630.340000,4602.300000,TIME,0.01,0.00,0.94,0.0000,NY
1225,BTC-USDT,SHORT,STANDARD,15,95712.791400,95904.408600,94253.500000,95443.400000,TIME,0.02,0.01,1.41,0.0000,London
1226,ADA-USDT,SHORT,STANDARD,15,0.398002,0.398798,0.378910,0.398798,SL,-0.05,-0.03,-1.00,0.0000,London
1227,APT-USDT,SHORT,STANDARD,15,1.827870,1.831530,1.746200,1.831530,SL,-0.05,-0.03,-1.00,0.0000,London
1228,ARB-USDT,SHORT,STANDARD,15,0.212088,0.212512,0.203000,0.212512,SL,-0.05,-0.03,-1.00,0.0000,London
1229,OP-USDT,SHORT,STANDARD,15,0.345154,0.345845,0.324900,0.345845,SL,-0.05,-0.03,-1.00,0.0000,London
1230,SUI-USDT,SHORT,STANDARD,15,1.801297,1.804903,1.707900,1.804903,SL,-0.05,-0.03,-1.00,0.0000,London
1231,ADA-USDT,SHORT,STANDARD,15,0.398002,0.398798,0.378910,0.398798,SL,-0.05,-0.03,-1.00,0.0000,NY
1232,LINK-USDT,SHORT,TRAP_LIQ_SWEEP,50,13.766220,13.793780,13.416000,13.793780,SL,-0.17,-0.09,-1.00,0.2911,NY
1233,DOT-USDT,SHORT,STANDARD,15,2.231766,2.236234,2.054000,2.200000,TIME,0.19,0.10,7.11,0.0000,NY
1234,NEAR-USDT,SHORT,STANDARD,15,1.799199,1.802801,1.672300,1.782700,TIME,0.12,0.06,4.58,0.0000,NY
1235,APT-USDT,SHORT,STANDARD,15,1.885912,1.889688,1.746200,1.889688,SL,-0.05,-0.03,-1.00,0.0000,NY
1236,ARB-USDT,SHORT,STANDARD,15,0.216184,0.216616,0.203000,0.216616,SL,-0.05,-0.03,-1.00,0.0000,NY
1237,OP-USDT,SHORT,STANDARD,15,0.352148,0.352852,0.324900,0.349200,TIME,0.10,0.06,4.18,0.0000,NY
1238,SUI-USDT,SHORT,STANDARD,15,1.805992,1.809608,1.707900,1.794000,TIME,0.08,0.04,3.32,0.0000,NY
1239,PAXG-USDT,SHORT,STANDARD,15,4623.372000,4632.628000,4554.200000,4605.730000,TIME,0.04,0.02,1.91,0.0000,NY
1240,BTC-USDT,SHORT,STANDARD,15,95513.391000,95704.609000,94828.000000,94973.600000,TIME,0.06,0.03,2.82,0.0000,London
1241,ETH-USDT,SHORT,STANDARD,15,3325.201470,3331.858530,3285.700000,3331.858530,SL,-0.05,-0.03,-1.00,0.0000,London
1242,XRP-USDT,LONG,STANDARD,15,2.048346,2.044254,2.082500,2.044254,SL,-0.05,-0.03,-1.00,0.0000,London
1243,DOGE-USDT,LONG,STANDARD,15,0.136867,0.136593,0.139970,0.136593,SL,-0.05,-0.03,-1.00,0.0000,London
1244,LINK-USDT,LONG,STANDARD,15,13.630617,13.603383,13.891000,13.717000,TIME,0.07,0.04,3.17,0.0000,London
1245,PAXG-USDT,LONG,STANDARD,15,4605.881280,4596.678720,4618.950000,4618.950000,TP1,0.02,0.01,1.42,0.0000,London
1246,BTC-USDT,SHORT,STANDARD,15,95513.391000,95704.609000,94828.000000,95253.800000,TIME,0.02,0.01,1.36,0.0000,NY
1247,ETH-USDT,SHORT,STANDARD,15,3325.201470,3331.858530,3294.570000,3331.858530,SL,-0.05,-0.03,-1.00,0.0000,NY
1248,DOT-USDT,LONG,STANDARD,15,2.140138,2.135862,2.227000,2.171000,TIME,0.20,0.10,7.22,0.0000,NY
1249,NEAR-USDT,LONG,STANDARD,15,1.699998,1.696602,1.808700,1.718200,TIME,0.14,0.07,5.36,0.0000,NY
1250,ARB-USDT,LONG,STANDARD,15,0.212312,0.211888,0.223800,0.218300,TIME,0.40,0.21,14.12,0.0000,NY
1251,SUI-USDT,LONG,STANDARD,15,1.767666,1.764134,1.816600,1.770500,TIME,0.00,0.00,0.80,0.0000,NY
1252,PAXG-USDT,LONG,STANDARD,15,4605.881280,4596.678720,4621.190000,4621.190000,TP1,0.03,0.02,1.66,0.0000,NY
1253,PAXG-USDT,SHORT,STANDARD,15,4692.852450,4702.247550,4617.480000,4683.250000,TIME,0.01,0.01,1.02,0.0000,NY
1254,PAXG-USDT,SHORT,STANDARD,15,4728.227040,4737.692960,4668.890000,4737.692960,SL,-0.05,-0.03,-1.00,0.0000,London
1255,ETH-USDT,LONG,STANDARD,15,3087.364280,3081.195720,3234.130000,3081.195720,SL,-0.05,-0.03,-1.00,0.0000,NY
1256,APT-USDT,SHORT,STANDARD,15,1.627171,1.630429,1.562800,1.562800,TP1,0.57,0.30,19.76,0.0000,NY
1257,PAXG-USDT,SHORT,STANDARD,15,4907.237850,4917.062150,4727.740000,4883.520000,TIME,0.05,0.03,2.41,0.0000,London
1258,OP-USDT,SHORT,STANDARD,15,0.314086,0.314714,0.296500,0.314714,SL,-0.05,-0.03,-1.00,0.0000,NY
1259,OP-USDT,SHORT,STANDARD,15,0.324975,0.325625,0.294300,0.306600,TIME,0.83,0.43,28.24,0.0000,London
1260,BTC-USDT,SHORT,STANDARD,15,90427.681800,90608.718200,87215.300000,89883.000000,TIME,0.07,0.04,3.01,0.0000,NY
1261,BTC-USDT,SHORT,STANDARD,15,90209.200500,90389.799500,88468.000000,88776.600000,TIME,0.22,0.11,7.93,0.0000,London
1262,ADA-USDT,SHORT,STANDARD,15,0.365804,0.366536,0.355350,0.355350,TP1,0.41,0.21,14.27,0.0000,London
1263,DOT-USDT,SHORT,STANDARD,15,1.981017,1.984983,1.903000,1.903000,TP1,0.57,0.30,19.67,0.0000,London
1264,APT-USDT,SHORT,STANDARD,15,1.613585,1.616815,1.514900,1.555200,TIME,0.52,0.27,18.07,0.0000,London
1265,OP-USDT,SHORT,STANDARD,15,0.318981,0.319619,0.302600,0.302600,TP1,0.75,0.39,25.65,0.0000,London
1266,PAXG-USDT,SHORT,STANDARD,15,4977.397620,4987.362380,4825.640000,4969.340000,TIME,0.00,0.00,0.81,0.0000,London
1267,BTC-USDT,LONG,STANDARD,15,88556.468000,88379.532000,90299.500000,90080.000000,TIME,0.24,0.12,8.61,0.0000,NY
1268,ETH-USDT,LONG,STANDARD,15,2907.374470,2901.565530,3008.490000,2958.470000,TIME,0.24,0.12,8.80,0.0000,NY
1269,SOL-USDT,LONG,STANDARD,15,126.801675,126.548325,130.890000,128.027000,TIME,0.12,0.06,4.84,0.0000,NY
1270,XRP-USDT,LONG,STANDARD,15,1.902400,1.898599,1.948700,1.923900,TIME,0.15,0.08,5.66,0.0000,NY
1271,AVAX-USDT,LONG,STANDARD,15,12.041029,12.016971,12.390000,12.179000,TIME,0.15,0.08,5.73,0.0000,NY
1272,LINK-USDT,LONG,STANDARD,15,12.128116,12.103884,12.472000,12.263000,TIME,0.15,0.07,5.57,0.0000,NY
1273,SUI-USDT,LONG,STANDARD,15,1.482281,1.479319,1.530200,1.495600,TIME,0.11,0.06,4.50,0.0000,NY
1274,PAXG-USDT,SHORT,STANDARD,15,5031.663300,5041.736700,4936.830000,5041.736700,SL,-0.05,-0.03,-1.00,0.0000,NY
1275,DOT-USDT,LONG,STANDARD,15,1.898897,1.895103,1.943000,1.895103,SL,-0.05,-0.03,-1.00,0.0000,London
1276,NEAR-USDT,SHORT,STANDARD,15,1.518680,1.521720,1.487200,1.487200,TP1,0.29,0.15,10.35,0.0000,London
1277,APT-USDT,SHORT,STANDARD,15,1.563435,1.566565,1.533000,1.533000,TP1,0.27,0.14,9.72,0.0000,London
1278,SOL-USDT,SHORT,STANDARD,15,127.566306,127.821694,125.905000,125.905000,TP1,0.17,0.09,6.51,0.0000,NY
1279,ADA-USDT,SHORT,TRAP_LIQ_SWEEP,50,0.359900,0.360620,0.353550,0.353550,TP1,0.81,0.41,8.81,0.0806,NY
1280,NEAR-USDT,SHORT,STANDARD,15,1.513485,1.516515,1.483700,1.483700,TP1,0.27,0.14,9.83,0.0000,NY
1281,APT-USDT,SHORT,STANDARD,15,1.582416,1.585584,1.533000,1.533000,TP1,0.45,0.23,15.60,0.0000,NY
1282,OP-USDT,SHORT,STANDARD,15,0.306094,0.306706,0.297200,0.297200,TP1,0.41,0.21,14.51,0.0000,NY
1283,PAXG-USDT,LONG,STANDARD,15,5025.640620,5015.599380,5121.150000,5093.870000,TIME,0.18,0.09,6.79,0.0000,NY
1284,PAXG-USDT,SHORT,STANDARD,15,5142.422430,5152.717570,5035.000000,5035.000000,TP1,0.29,0.15,10.43,0.0000,NY
1285,BTC-USDT,SHORT,STANDARD,15,88880.130900,89058.069100,86990.500000,87942.500000,TIME,0.14,0.07,5.27,0.0000,London
1286,ETH-USDT,SHORT,STANDARD,15,2952.784260,2958.695740,2874.100000,2929.640000,TIME,0.10,0.05,3.92,0.0000,London
1287,SOL-USDT,SHORT,STANDARD,15,125.396478,125.647522,121.738000,124.009000,TIME,0.14,0.07,5.53,0.0000,London
1288,DOGE-USDT,SHORT,STANDARD,15,0.123686,0.123934,0.120570,0.122250,TIME,0.15,0.08,5.80,0.0000,London
1289,NEAR-USDT,SHORT,STANDARD,15,1.485813,1.488787,1.439400,1.461500,TIME,0.22,0.11,8.17,0.0000,London
1290,APT-USDT,SHORT,STANDARD,15,1.588310,1.591490,1.525900,1.525900,TP1,0.57,0.29,19.63,0.0000,London
1291,XRP-USDT,LONG,STANDARD,15,1.882781,1.879019,1.945400,1.915500,TIME,0.24,0.12,8.70,0.0000,NY
1292,DOGE-USDT,LONG,STANDARD,15,0.121101,0.120859,0.123810,0.123810,TP1,0.31,0.16,11.20,0.0000,NY
1293,AVAX-USDT,LONG,STANDARD,15,11.620609,11.597391,11.908000,11.908000,TP1,0.35,0.17,12.38,0.0000,NY
1294,APT-USDT,LONG,STANDARD,15,1.528927,1.525873,1.589900,1.568600,TIME,0.37,0.18,12.99,0.0000,NY
1295,ARB-USDT,LONG,STANDARD,15,0.167567,0.167233,0.173300,0.171400,TIME,0.32,0.16,11.45,0.0000,NY
1296,OP-USDT,LONG,STANDARD,15,0.292893,0.292307,0.301600,0.299900,TIME,0.34,0.17,11.97,0.0000,NY
1297,PAXG-USDT,SHORT,STANDARD,15,5121.932940,5132.187060,4987.840000,5132.187060,SL,-0.05,-0.03,-1.00,0.0000,NY
1298,BTC-USDT,SHORT,STANDARD,15,89400.010500,89578.989500,87265.600000,89400.010500,NO_DATA,-0.02,-0.01,0.00,0.0000,London
1299,ETH-USDT,SHORT,STANDARD,15,3030.486480,3036.553520,2899.100000,3030.486480,NO_DATA,-0.02,-0.01,0.00,0.0000,London
1300,APT-USDT,SHORT,STANDARD,15,1.596602,1.599798,1.521800,1.596602,NO_DATA,-0.02,-0.01,0.00,0.0000,London
1301,OP-USDT,SHORT,STANDARD,15,0.303996,0.304604,0.291500,0.303996,NO_DATA,-0.02,-0.01,0.00,0.0000,London
1302,PAXG-USDT,SHORT,STANDARD,15,5254.849890,5265.370110,5061.100000,5254.849890,NO_DATA,-0.02,-0.01,0.00,0.0000,London
1303,BTC-USDT,SHORT,STANDARD,15,89400.010500,89578.989500,87265.600000,89400.010500,NO_DATA,-0.02,-0.01,0.00,0.0000,NY
1304,ETH-USDT,SHORT,STANDARD,15,3030.486480,3036.553520,2899.100000,3030.486480,NO_DATA,-0.02,-0.01,0.00,0.0000,NY
1305,APT-USDT,SHORT,STANDARD,15,1.596602,1.599798,1.521800,1.596602,NO_DATA,-0.02,-0.01,0.00,0.0000,NY
1306,OP-USDT,SHORT,STANDARD,15,0.303996,0.304604,0.291500,0.303996,NO_DATA,-0.02,-0.01,0.00,0.0000,NY
1307,PAXG-USDT,SHORT,STANDARD,15,5254.849890,5265.370110,5061.100000,5254.849890,NO_DATA,-0.02,-0.01,0.00,0.0000,NY
